incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Virginia Public Engines Shapes - srfu-ji83
908009640,2019-00007204,2/24/19 18:21,SIMPLE ASSAULT,SIMPLE ASSAULT,,400 Block FAULKNER WAY,,CHARLOTTESVILLE,VA,,,38.0487,-78.5125,2/25/19 4:59,4/6/19 10:08,POINT (-78.5125 38.0487),18,Sunday,Assault,361237
912244092,2019-00011466,3/29/19 18:43,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,700 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.0307,-78.5155,3/30/19 9:50,4/6/19 10:08,POINT (-78.5155 38.0307),18,Friday,Drugs,361237
856079696,2018-00003139,2/9/18 22:02,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,400 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0348,-78.5123,6/1/18 15:38,7/23/18 16:38,POINT (-78.5123 38.0348),22,Friday,Drugs,361237
905771202,2018-00020186,9/26/18 19:46,ROBBERY,ROBBERY,,1400 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0339,-78.5,2/4/19 18:19,3/29/19 23:38,POINT (-78.5 38.0339),19,Wednesday,Robbery,361237
856079668,2018-00003546,2/14/18 19:59,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,500 Block BUCKLER DR,,CHARLOTTESVILLE,VA,,,38.0509,-78.5095,6/1/18 15:38,7/23/18 16:38,POINT (-78.5095 38.0509),19,Wednesday,Assault,
856079653,2018-00003596,2/15/18 9:46,LARCENY:OTHER,LARCENY:OTHER,,100 Block 11TH ST,,CHARLOTTESVILLE,VA,,,38.0323,-78.4961,6/1/18 15:38,7/23/18 16:38,POINT (-78.4961 38.0323),9,Thursday,Theft,
856079695,2018-00003649,2/15/18 22:37,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block MONROE HILL RD,,CHARLOTTESVILLE,VA,,,38.0347,-78.5078,6/1/18 15:38,7/23/18 16:38,POINT (-78.5078 38.0347),22,Thursday,Drugs,361237
856079692,2018-00003661,2/16/18 2:14,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0367,-78.5035,6/1/18 15:38,7/23/18 16:38,POINT (-78.5035 38.0367),2,Friday,Disorder,361237
856079647,2018-00003667,2/16/18 8:24,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0324,-78.499,6/1/18 15:38,7/23/18 16:38,POINT (-78.499 38.0324),8,Friday,Theft,
856079672,2018-00003812,2/18/18 8:34,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),8,Sunday,Assault,
856079596,2018-00003854,2/18/18 20:51,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),20,Sunday,Assault,
856079595,2018-00004006,2/21/18 3:41,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),3,Wednesday,Assault,
856079666,2018-00004102,2/22/18 18:17,SIMPLE ASSAULT,SIMPLE ASSAULT,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0336,-78.508,6/1/18 15:38,7/23/18 16:38,POINT (-78.508 38.0336),18,Thursday,Assault,361237
856079643,2018-00004106,2/22/18 19:22,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,,,38.0329,-78.5135,6/1/18 15:38,7/23/18 16:38,POINT (-78.5135 38.0329),19,Thursday,Theft,361237
856079583,2018-00003336,2/11/18 19:16,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block RUGBY RD,,CHARLOTTESVILLE,VA,,,38.0388,-78.5023,6/1/18 15:38,7/26/18 8:17,POINT (-78.5023 38.0388),19,Sunday,Theft,361237
856079567,2018-00003605,2/15/18 13:56,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.036,-78.505,6/1/18 15:38,7/26/18 8:17,POINT (-78.505 38.036),13,Thursday,Theft,361237
856079495,2018-00003954,2/20/18 7:34,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0368,-78.5034,6/1/18 15:38,7/26/18 8:17,POINT (-78.5034 38.0368),7,Tuesday,Property Crime,
864555589,2018-00015118,7/21/18 14:49,LARCENY:OTHER,LARCENY:OTHER,,1500 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,,,38.032,-78.5048,7/21/18 23:51,7/26/18 8:17,POINT (-78.5048 38.032),14,Saturday,Theft,
905771037,2018-00024913,10/29/18 10:14,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0351,-78.515,2/4/19 18:18,4/6/19 10:08,POINT (-78.515 38.0351),10,Monday,Theft from Vehicle,361237
905771400,2018-00016742,8/16/18 19:12,LARCENY:OTHER,LARCENY:OTHER,,100 Block DARDEN BLVD,,CHARLOTTESVILLE,VA,,,38.0522,-78.514,2/4/19 18:19,2/16/19 23:31,POINT (-78.514 38.0522),19,Thursday,Theft,361237
905770963,2018-00027582,11/15/18 17:41,THEFT FROM BUILDING,THEFT FROM BUILDING,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,,,38.0308,-78.5133,2/4/19 18:18,4/6/19 10:08,POINT (-78.5133 38.0308),17,Thursday,Theft,361237
905770962,2018-00027608,11/15/18 21:09,LARCENY:OTHER,LARCENY:OTHER,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0347,-78.5167,2/4/19 18:18,4/6/19 10:08,POINT (-78.5167 38.0347),21,Thursday,Theft,361237
909030441,2019-00008354,3/5/19 10:25,LARCENY:OTHER,LARCENY:OTHER,,1 Block EAST LAWN,,CHARLOTTESVILLE,VA,,,38.0348,-78.5034,3/5/19 22:14,4/6/19 10:08,POINT (-78.5034 38.0348),10,Tuesday,Theft,361237
909501032,2019-00008774,3/8/19 9:01,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block DARDEN BLVD,,CHARLOTTESVILLE,VA,,,38.0522,-78.514,3/8/19 19:14,4/6/19 10:08,POINT (-78.514 38.0522),9,Friday,Theft,361237
909557038,2019-00008854,3/8/19 21:24,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/9/19 10:19,4/6/19 10:08,POINT (-78.4985 38.031),21,Friday,Assault,
856079698,2018-00005468,3/14/18 20:32,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block HEREFORD DR,,CHARLOTTESVILLE,VA,,,38.03,-78.5193,6/1/18 15:38,7/23/18 16:38,POINT (-78.5193 38.03),20,Wednesday,Drugs,361237
856079601,2018-00007759,4/16/18 21:48,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),21,Monday,Assault,
856079112,2018-00011283,5/30/18 12:22,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:36,7/23/18 16:38,POINT (-78.4986 38.031),12,Wednesday,Assault,
860941238,2018-00012935,6/22/18 19:35,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,,2000 Block STADIUM RD,,CHARLOTTESVILLE,VA,,,38.0287,-78.5147,6/23/18 3:55,7/23/18 16:38,POINT (-78.5147 38.0287),19,Friday,Theft of Vehicle,361237
905771257,2018-00019072,9/15/18 1:15,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block HANCOCK DR,,CHARLOTTESVILLE,VA,,,38.036,-78.5116,2/4/19 18:19,3/18/19 4:07,POINT (-78.5116 38.036),1,Saturday,Drugs,361237
905771194,2018-00020413,9/28/18 12:15,SIMPLE ASSAULT,SIMPLE ASSAULT,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,,,38.0295,-78.505,2/4/19 18:19,3/31/19 15:43,POINT (-78.505 38.0295),12,Friday,Assault,
905771180,2018-00020666,10/1/18 0:23,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block EMMET ST,,CHARLOTTESVILLE,VA,,,38.0427,-78.5056,2/4/19 18:18,4/3/19 9:08,POINT (-78.5056 38.0427),0,Monday,Drugs,
905771175,2018-00020794,10/1/18 22:26,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,2/4/19 18:18,4/4/19 7:46,POINT (-78.4974 38.0314),22,Monday,Theft from Vehicle,
905770795,2018-00031015,12/11/18 11:12,LARCENY:OTHER,LARCENY:OTHER,,1 Block LAWN,,CHARLOTTESVILLE,VA,22903,,38.038427,-78.482382,2/4/19 18:18,4/6/19 10:08,POINT (-78.482382 38.038427),11,Tuesday,Theft,
905770684,2019-00002176,1/17/19 10:49,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block MIMOSA DR,,CHARLOTTESVILLE,VA,,,38.0267,-78.5212,2/4/19 18:18,4/6/19 10:08,POINT (-78.5212 38.0267),10,Thursday,Theft from Vehicle,361237
907059049,2019-00005778,2/14/19 0:21,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block LAMBETH,,CHARLOTTESVILLE,VA,22903,,38.042174,-78.5035715,2/14/19 11:44,4/6/19 10:08,POINT (-78.50357149999999 38.042174),0,Thursday,Drugs,361237
856079564,2018-00005463,3/14/18 19:34,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,,300 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.0452,-78.5073,6/1/18 15:38,7/26/18 8:17,POINT (-78.5073 38.0452),19,Wednesday,Theft of Vehicle,361237
856079493,2018-00005521,3/15/18 16:40,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/26/18 8:17,POINT (-78.4986 38.031),16,Thursday,Property Crime,
856079540,2018-00005807,3/19/18 22:24,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,700 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.0321,-78.5153,6/1/18 15:38,7/26/18 8:17,POINT (-78.5153 38.0321),22,Monday,Drugs,361237
856079577,2018-00008741,4/30/18 11:14,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block SOUTH LA,,CHARLOTTESVILLE,VA,22902,,38.0293187,-78.4824508,6/1/18 15:38,7/26/18 8:17,POINT (-78.4824508 38.0293187),11,Monday,Theft,
856079568,2018-00008940,5/2/18 10:57,LARCENY:OTHER,LARCENY:OTHER,,1100 Block MILLMONT,,CHARLOTTESVILLE,VA,22903,,38.0517154,-78.5041449,6/1/18 15:38,7/26/18 8:17,POINT (-78.5041449 38.0517154),10,Wednesday,Theft,
856079539,2018-00008988,5/2/18 22:18,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,6/1/18 15:38,7/26/18 8:17,POINT (-78.4974 38.0314),22,Wednesday,Disorder,
856079538,2018-00009221,5/5/18 20:41,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,22903,,38.0319019,-78.501032,6/1/18 15:38,7/26/18 8:17,POINT (-78.501032 38.0319019),20,Saturday,Disorder,
856181172,2018-00011459,6/1/18 19:08,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0374763,-78.5071495,6/2/18 3:47,7/26/18 8:17,POINT (-78.5071495 38.0374763),19,Friday,Theft,361237
861514829,2018-00013442,6/29/18 16:11,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,100 Block DARDEN BLVD,,CHARLOTTESVILLE,VA,,,38.0522,-78.514,6/30/18 4:41,7/26/18 8:17,POINT (-78.514 38.0522),16,Friday,Disorder,361237
862023662,2018-00013816,7/4/18 14:09,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,7/5/18 8:05,7/26/18 8:17,POINT (-78.4986 38.031),14,Wednesday,Theft,
856079599,2018-00007977,4/20/18 5:03,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),5,Friday,Assault,
856079661,2018-00008070,4/21/18 14:51,SIMPLE ASSAULT,SIMPLE ASSAULT,,GARRETT ALY,,CHARLOTTESVILLE,VA,,,38.0344,-78.5059,6/1/18 15:38,7/23/18 16:38,POINT (-78.5059 38.0344),14,Saturday,Assault,361237
856079642,2018-00008145,4/22/18 19:52,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0342,-78.5065,6/1/18 15:38,7/23/18 16:38,POINT (-78.5065 38.0342),19,Sunday,Theft,361237
856079652,2018-00008361,4/25/18 14:31,LARCENY:OTHER,LARCENY:OTHER,,1400 Block LEAKE DR,,CHARLOTTESVILLE,VA,,,38.0359,-78.5168,6/1/18 15:38,7/23/18 16:38,POINT (-78.5168 38.0359),14,Wednesday,Theft,361237
856079606,2018-00008537,4/28/18 1:23,SIMPLE ASSAULT,SIMPLE ASSAULT,,1400 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0342,-78.4998,6/1/18 15:38,7/23/18 16:38,POINT (-78.4998 38.0342),1,Saturday,Assault,
856079663,2018-00008577,4/28/18 19:27,SIMPLE ASSAULT,SIMPLE ASSAULT,,HANCOCK DR,,CHARLOTTESVILLE,VA,22903,,38.0356519,-78.5123577,6/1/18 15:38,7/23/18 16:38,POINT (-78.5123577 38.0356519),19,Saturday,Assault,361237
856397452,2018-00009431,5/8/18 10:20,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/4/18 14:40,7/23/18 16:38,POINT (-78.4986 38.031),10,Tuesday,Assault,
856079581,2018-00007986,4/20/18 11:08,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0374763,-78.5071495,6/1/18 15:38,7/26/18 8:17,POINT (-78.5071495 38.0374763),11,Friday,Theft,361237
856079546,2018-00008109,4/22/18 4:16,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block N EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0405741,-78.5061023,6/1/18 15:38,7/26/18 8:17,POINT (-78.50610230000001 38.0405741),4,Sunday,Drugs,
856079537,2018-00008421,4/26/18 16:20,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0355,-78.5053,6/1/18 15:38,7/26/18 8:17,POINT (-78.5053 38.0355),16,Thursday,Disorder,361237
856079499,2018-00008546,4/28/18 5:37,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,400 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0342,-78.5129,6/1/18 15:38,7/26/18 8:17,POINT (-78.5129 38.0342),5,Saturday,Property Crime,361237
856079541,2018-00009237,5/5/18 22:54,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,400 Block TREE HOUSE DR,,CHARLOTTESVILLE,VA,,,38.0329,-78.5155,6/1/18 15:38,7/26/18 8:17,POINT (-78.5155 38.0329),22,Saturday,Drugs,361237
856079542,2018-00009563,5/9/18 21:21,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,500 Block FLOYD DR,,CHARLOTTESVILLE,VA,,,38.0298,-78.5181,6/1/18 15:38,7/26/18 8:17,POINT (-78.5181 38.0298),21,Wednesday,Drugs,361237
862023663,2018-00013853,7/4/18 22:49,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,7/5/18 8:05,7/26/18 8:17,POINT (-78.4986 38.031),22,Wednesday,Theft,
905771252,2018-00019175,9/16/18 13:54,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/19/19 17:45,POINT (-78.4985 38.031),13,Sunday,Assault,
905771172,2018-00020854,10/2/18 10:40,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/4/19 19:06,POINT (-78.4985 38.031),10,Tuesday,Theft,
905771129,2018-00022405,10/12/18 12:19,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block 11TH ST,,CHARLOTTESVILLE,VA,,,38.032,-78.4965,2/4/19 18:18,4/6/19 10:08,POINT (-78.4965 38.032),12,Friday,Theft from Vehicle,
905771121,2018-00022519,10/13/18 8:12,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block ENGINEER'S WAY,,CHARLOTTESVILLE,VA,,,38.0316,-78.5108,2/4/19 18:18,4/6/19 10:08,POINT (-78.5108 38.0316),8,Saturday,Theft,361237
905771117,2018-00022577,10/13/18 18:27,LARCENY:OTHER,LARCENY:OTHER,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,,,38.0308,-78.5133,2/4/19 18:18,4/6/19 10:08,POINT (-78.5133 38.0308),18,Saturday,Theft,361237
905771112,2018-00022666,10/14/18 11:07,LARCENY:OTHER,LARCENY:OTHER,,100 Block HOSPITAL DR,,CHARLOTTESVILLE,VA,,,38.0333,-78.5015,2/4/19 18:18,4/6/19 10:08,POINT (-78.5015 38.0333),11,Sunday,Theft,361237
905770825,2018-00030042,12/3/18 13:42,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),13,Monday,Theft,
909802320,2019-00008912,3/9/19 11:53,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/12/19 2:53,4/6/19 10:08,POINT (-78.4985 38.031),11,Saturday,Theft,
856079605,2018-00009676,5/10/18 23:25,SIMPLE ASSAULT,SIMPLE ASSAULT,,1500 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0352,-78.5004,6/1/18 15:38,7/23/18 16:38,POINT (-78.5004 38.0352),23,Thursday,Assault,
856079691,2018-00009820,5/13/18 2:13,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0367,-78.5035,6/1/18 15:38,7/23/18 16:38,POINT (-78.5035 38.0367),2,Sunday,Disorder,361237
856079607,2018-00010014,5/15/18 13:39,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),13,Tuesday,Assault,
856079127,2018-00010877,5/25/18 9:27,LARCENY:OTHER,LARCENY:OTHER,,1900 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0395,-78.5061,6/1/18 15:36,7/23/18 16:38,POINT (-78.5061 38.0395),9,Friday,Theft,361237
856079124,2018-00010883,5/25/18 12:05,BURGLARY/B&E,BURGLARY/B&E,,1 Block WEST RANGE,,CHARLOTTESVILLE,VA,,,38.0355,-78.5049,6/1/18 15:36,7/23/18 16:38,POINT (-78.5049 38.0355),12,Friday,Breaking & Entering,361237
856079119,2018-00010957,5/26/18 3:31,BURGLARY/B&E,BURGLARY/B&E,,400 Block SEYMOUR RD,,CHARLOTTESVILLE,VA,,,38.0491,-78.5083,6/1/18 15:36,7/23/18 16:38,POINT (-78.5083 38.0491),3,Saturday,Breaking & Entering,361237
856079114,2018-00011203,5/29/18 16:20,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:36,7/23/18 16:38,POINT (-78.4986 38.031),16,Tuesday,Theft,
856438494,2018-00011650,6/4/18 15:33,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/5/18 2:38,7/23/18 16:38,POINT (-78.4986 38.031),15,Monday,Assault,
856857876,2018-00011929,6/8/18 19:41,LARCENY:OTHER,LARCENY:OTHER,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,,,38.0295,-78.505,6/10/18 2:06,7/23/18 16:38,POINT (-78.505 38.0295),19,Friday,Theft,
905771171,2018-00020876,10/2/18 16:26,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block EDGEMONT RD,,CHARLOTTESVILLE,VA,,,38.0357,-78.5194,2/4/19 18:18,4/4/19 23:37,POINT (-78.5194 38.0357),16,Tuesday,Theft,361237
905771168,2018-00020926,10/2/18 22:04,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1100 Block MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0334587,-78.4960948,2/4/19 18:18,4/5/19 6:27,POINT (-78.4960948 38.0334587),22,Tuesday,Theft from Vehicle,
856079569,2018-00009692,5/11/18 10:47,LARCENY:OTHER,LARCENY:OTHER,,1 Block HANCOCK DR,,CHARLOTTESVILLE,VA,,,38.0355,-78.5122,6/1/18 15:38,7/26/18 8:17,POINT (-78.5122 38.0355),10,Friday,Theft,361237
856079570,2018-00009927,5/14/18 15:30,LARCENY:OTHER,LARCENY:OTHER,,400 Block COPELEY RD,,CHARLOTTESVILLE,VA,,,38.0457,-78.5108,6/1/18 15:38,7/26/18 8:17,POINT (-78.5108 38.0457),15,Monday,Theft,361237
856079575,2018-00009929,5/14/18 16:34,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block 11TH ST,,CHARLOTTESVILLE,VA,,,38.032,-78.4965,6/1/18 15:38,7/26/18 8:17,POINT (-78.4965 38.032),16,Monday,Theft from Vehicle,
856079543,2018-00010150,5/16/18 21:48,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,EMMET ST,,CHARLOTTESVILLE,VA,,,38.0375,-78.5075,6/1/18 15:38,7/26/18 8:17,POINT (-78.5075 38.0375),21,Wednesday,Drugs,
856079139,2018-00010610,5/22/18 13:59,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block LANE RD,,CHARLOTTESVILLE,VA,,,38.0312,-78.5008,6/1/18 15:36,7/26/18 8:17,POINT (-78.5008 38.0312),13,Tuesday,Theft,
905771166,2018-00021008,10/3/18 11:12,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block LANE RD,,CHARLOTTESVILLE,VA,,,38.0307,-78.4993,2/4/19 18:18,4/5/19 20:36,POINT (-78.4993 38.0307),11,Wednesday,Theft,
905771038,2018-00024905,10/29/18 7:19,BURGLARY/B&E,BURGLARY/B&E,,1300 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0329,-78.4999,2/4/19 18:18,4/6/19 10:08,POINT (-78.4999 38.0329),7,Monday,Breaking & Entering,361237
905770943,2018-00028160,11/19/18 21:07,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),21,Monday,Assault,
905770942,2018-00028257,11/20/18 15:26,THEFT FROM BUILDING,THEFT FROM BUILDING,,1300 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,,,38.0325,-78.5007,2/4/19 18:18,4/6/19 10:08,POINT (-78.5007 38.0325),15,Tuesday,Theft,361237
912805324,2019-00012134,4/3/19 23:41,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1 Block DUFFY BLVD,,CHARLOTTESVILLE,VA,,,38.0519,-78.5122,4/4/19 14:46,4/6/19 10:08,POINT (-78.5122 38.0519),23,Wednesday,Disorder,361237
905771305,2018-00018458,9/7/18 21:01,LARCENY:OTHER,LARCENY:OTHER,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0347,-78.5167,2/4/19 18:19,3/11/19 0:45,POINT (-78.5167 38.0347),21,Friday,Theft,361237
856079608,2018-00006734,4/2/18 19:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),19,Monday,Assault,
905771283,2018-00018666,9/10/18 13:24,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE RD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,2/4/19 18:19,3/13/19 17:09,POINT (-78.50984600000001 38.045308),13,Monday,Theft,361237
905771282,2018-00018669,9/10/18 15:55,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,200 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.046,-78.5067,2/4/19 18:19,3/13/19 19:47,POINT (-78.5067 38.046),15,Monday,Theft from Vehicle,361237
905771273,2018-00018849,9/12/18 16:55,THEFT FROM BUILDING,THEFT FROM BUILDING,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0336,-78.508,2/4/19 18:19,3/15/19 20:36,POINT (-78.508 38.0336),16,Wednesday,Theft,361237
856079143,2018-00010590,5/22/18 6:41,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0355,-78.5053,6/1/18 15:36,7/23/18 16:38,POINT (-78.5053 38.0355),6,Tuesday,Drugs,361237
856079123,2018-00010884,5/25/18 12:28,THEFT FROM BUILDING,THEFT FROM BUILDING,,300 Block MASSIE RD,,CHARLOTTESVILLE,VA,,,38.0452,-78.5073,6/1/18 15:36,7/23/18 16:38,POINT (-78.5073 38.0452),12,Friday,Theft,361237
857656961,2018-00012568,6/17/18 1:42,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,300 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0413434,-78.5061486,6/17/18 13:28,7/23/18 16:38,POINT (-78.5061486 38.0413434),1,Sunday,Drugs,
